project_age_days,num_subscribers,num_issues,project_size(kB),num_contributors
0.5913805436337625,0.009228740936058,0.0009246093719649,0.0001888188018789,0.0626304801670146
0.873211731044349,0.0330916282135794,0.0153298679906451,0.001087188397578,0.5553235908141962
0.7889646003069095,0.004164680039111648,0.003781364404091997,0.0004610294189524211,0.1294363256784968
0.6361851775054785,0.0031474819955184014,0.003881671640819312,0.00066296875715432,0.09248780429974121
0.2884457033542437,0.00741784617656872,0.025963026361872244,0.01666672569464163,0.3671585556009157
0.5069742489270386,0.0532630191166776,0.0233017101388468,0.0016992047406019,0.6033402922755741
0.371545350923876,0.01362316263430825,0.028273134084535596,0.010194038811447547,0.395136882864161
0.8226037195994277,0.0081740276862228,0.0510322214711389,0.0425283100733679,0.208768267223382
0.5473960480350166,0.971497301704865,0.5996609385703775,0.17488012568497738,0.840160558512856
0.46419165920587313,0.005384748911439228,0.01543374188241479,0.0023897650727637983,0.1123698927780354
0.7088698140200286,0.0181938035596572,0.0222760930203647,0.009541764070907,0.3465553235908142
0.5295064377682404,0.0014502307185234,0.0018414489172746,0.0001809239390825,0.0730688935281837
0.2553261499228092,0.007467915845184268,0.01604195011139383,0.0016523091432037566,0.15489971119547102
0.6254767694793676,0.0072153030116462544,0.0012553010066169035,0.0026324664782181565,0.05178240808159579
0.905345886630127,0.0042227765437056535,0.004109610084253399,0.00039736853020134815,0.12504762738068764
0.4829672734451996,0.0044300798129830185,0.004723362347845101,0.00041611981634485646,0.07846676100703764
0.6334202679213269,0.002533264491098298,0.0038225343893415207,0.0006127892392220422,0.06736395080557103
0.5287891482863435,0.003961182134249365,0.004562007789851184,0.0005089291966821029,0.07806184888012888
0.38137062985108955,0.0007901420990126163,0.0005699802231205568,2.3477785286772938e-05,0.024361010562970943
0.7188841201716738,0.0119973632168754,0.0092694031996146,0.0269251006142696,0.2129436325678496
0.4614948176357038,0.020348924531570164,0.030725485001122047,0.003181338055175521,0.4249975177484009
0.44220958178044867,0.008080591311147436,0.027956477308478538,0.0047263034631323565,0.1648170351356534
0.37104159614164045,0.006956326342729014,0.028001075502010232,0.01040230030079987,0.2537012060784837
0.2440987124463519,0.0064601186552406,0.0023931066097915,0.0001962202357504,0.045929018789144
0.4695994277539341,0.0090969017798286,0.0146072741117145,0.0038707854385176,0.1691022964509394
0.8880588599357633,0.20127453318135902,0.03436840874005581,0.0027215959465537454,0.7371388170540991
0.8520556605035515,0.02849710478592763,0.019367729833711753,0.003966920374001643,0.5425596234118087
0.47551053930491977,0.004170569382780882,0.004423094405767248,0.00038826354514808126,0.07490302987389084
0.8506795422031473,0.0701384311140408,0.5201743549101419,0.0899369611653343,0.6012526096033403
0.22782278651305732,0.007973960159675976,0.016873632041235855,0.002143409698353086,0.07614269380301686
0.5602646638054363,0.0220171390903098,0.0249100642564664,0.0163744388685148,0.4572025052192066
0.6430615164520743,0.0258404746209624,0.0141721638190251,0.0077386103034867,0.1899791231732776
0.4858726752503576,0.0050098879367172,0.0113128676099236,0.0042438177056443,0.8267223382045928
0.3007173406285607,0.029063783715738624,0.04795952092292358,0.016082214013910346,0.560524974104061
0.3136057414124782,0.0011325931289857486,0.0005392673101769111,3.715193113814934e-05,0.024052656668347477
0.6075227930108115,0.0029745735558962855,0.00288979366058866,0.0001467050275122521,0.099536928756029
0.7065450643776824,0.0036914963744232,0.0018103696106539,0.0005217188497908,0.0334029227557411
0.2567954220314735,0.0029004614370468,0.0025018841829638,0.0002347076918825,0.0542797494780793
0.8512160228898427,0.0562953197099538,0.0226024257398817,0.0045476054469947,0.5553235908141962
