project_age_days,num_subscribers,num_issues,project_size(kB),num_contributors
0.3476317776237072,0.01718909885627965,0.07294349244532419,0.025418398674195833,0.8613174019999404
0.849964234620887,0.0077785102175346,0.0077620568285121,0.0001916148991192,0.3048016701461378
0.025035765379113,0.0001318391562294,0.0001709361864136,0.0012541318504587,0.0501043841336116
0.1976037195994277,0.0050098879367172,0.0473804029432103,0.0247520396295796,0.5156576200417536
0.4924892703862661,0.0945286750164799,0.5346417721420634,0.0770614268023684,0.7473903966597076
0.7027896995708154,0.001977587343441,0.0015228860244127,0.0001672724054972,0.045929018789144
0.7290772532188841,0.044166117336849,0.0392065453019743,0.0090503088618354,0.5198329853862212
0.8120529327610873,0.0245220830586684,0.0002408646263101,0.000508396268822,0.0354906054279749
0.2222818311874106,0.0002636783124588,0.002369797129826,4.638231892844343e-05,0.0146137787056367
0.719062947067239,0.0089650626235992,0.0011732438249302,0.0001353640016954,0.068893528183716
0.928826895565093,0.0043506921555702,0.0041102383005835,0.0003699072172697,0.1294363256784968
0.873032904148784,0.0294001318391562,0.022851060192847,0.0025951071916772,0.8559498956158663
0.5146445702581547,0.02593814553706822,0.04278663156086951,0.009825910969531233,0.3765281132296793
0.1150342517350921,0.002179797713051052,0.003461826379304305,0.0016413740519018365,0.0438098427623944
0.6257153075822603,0.0088332234673698,0.0007536731855512,0.0035505500663415,0.0334029227557411
0.6836552217453504,0.0034278180619644,0.0019113773571711,0.0003120115567633,0.0793319415448851
0.3438841201716738,0.016479894528675,0.1068739656418265,0.0425480472303587,0.5553235908141962
0.4121959942775393,0.0029004614370468,0.0552823166515155,0.009828610752507,0.2609603340292275
0.6543249130665326,0.03218779881792756,0.021298808911851652,0.00891363908733727,0.47982980587273194
0.4797925608011445,0.0623599208965062,0.3740083758731342,0.072405924897157,0.8663883089770354
0.21226611705919707,0.0012782779605080927,0.0023432217730210165,0.00013386085712847602,0.015506348681333037
0.6825822603719599,0.1762689518787079,0.9999999999999998,0.1090749309651815,0.8538622129436325
0.5793991416309012,0.011206328279499,0.0790890655229481,0.0229140168848088,0.3674321503131524
0.5709942775393418,0.0275543836519446,0.0121442390620265,0.0009993580489688,0.2233820459290187
0.20189556509299,0.0003955174686882,0.0009012998919994,0.0010674512405872,0.0146137787056367
0.574928469241774,0.01977587343441,0.0641243793850959,0.0053795266141581,0.6054279749478079
0.43667688137726796,0.01565832445367322,0.0023313580374562147,0.005944693513601,0.019546986118193794
0.7970314735336195,0.0050098879367172,0.0034498030348942,0.0002893138262238,0.1022964509394571
0.6248211731044349,0.0027686222808174,0.0026339712361017,0.0001092122686825,0.1022964509394571
0.848175965665236,0.0222808174027686,0.0213903327816756,0.0264675275246989,0.2588726513569937
0.24247821917419604,0.0034685537572216826,0.021426731510622018,0.0030324945261512486,0.6649291559289773
0.775035765379113,0.0123928806855636,0.006083774270996,0.0002409577915963,0.1753653444676408
0.8719599427753933,0.0214897824653922,0.0292145482234291,0.0041832904242057,0.580375782881002
0.5835121602288984,0.005273566249176,0.003115700488722,0.0001029621689688,0.1127348643006262
0.6321530758226037,0.0214897824653922,0.0605191798170982,0.0104370086167493,0.720250521920668
0.5460050769209381,0.01455184783118451,0.06349025686161074,0.016107387778268607,0.3878077451417493
0.2852288984263233,0.0035596572181938,0.0013519498379991,0.0198361717283976,0.0250521920668058
0.5886981402002861,0.0027686222808174,0.0054077993519964,0.0006513261806972,0.208768267223382
0.7326537911301859,0.0083058668424522,0.0076221999487191,0.0015163070858202,0.290187891440501
0.5624105865522174,0.1996044825313118,0.215418444014514,0.1526095070924651,0.883089770354906
0.165414878397711,0.0025049439683586,0.0088653722135459,0.0005131660817615,0.104384133611691
0.3853719599427754,0.0225444957152274,0.0560670691436874,0.0046204684515525,0.9853862212943632
0.873211731044349,0.0330916282135794,0.0153298679906451,0.001087188397578,0.5553235908141962
0.4579756795422031,0.0036914963744232,0.0136205061265083,0.0076563721493583,0.1774530271398747
0.1169527896995708,0.0005273566249176,0.012027691662199,0.0072858070268555,0.0354906054279749
0.1457439198855508,0.005273566249176,0.0279402966519816,0.0199138045458948,0.4321503131524008
0.4354434907010014,0.016479894528675,0.0024319557430673,0.0063073374690352,0.0187891440501043
0.4111230329041487,0.0181938035596572,0.0365337249325967,0.024737565714453,0.9018789144050104
0.2563428431265915,0.0028658851327633913,0.0025001521170617534,0.00023223816932722223,0.05375960708853823
0.7993562231759657,0.0661832564271588,0.0217477448078133,0.0070524151454389,0.3340292275574112
0.7933539503720506,0.009677593246027022,0.020549021822012035,0.004109665044910438,0.17593109150722122
0.671137339055794,0.0048780487804878,0.0015772748109989,0.0001009884532697,0.0563674321503131
0.9844420600858368,0.0419248516809492,0.0191448528783322,0.0013534755406459,0.2839248434237996
0.901824034334764,0.0978246539222149,0.1126158675399951,0.0129807992002503,0.8768267223382045
0.573140200286123,0.0089650626235992,0.0011110852116889,0.0003444133894899,0.0876826722338204
0.8506795422031473,0.0701384311140408,0.5201743549101419,0.0899369611653343,0.6012526096033403
0.6187410586552218,0.0023731048121292,0.010124084131683,0.0041314803871048,0.0793319415448851
0.782725321888412,0.2512854317732366,0.6518496072352625,0.0421130073950192,0.7828810020876826
0.3394134477825464,0.0229400131839156,0.0736424170376758,0.045628524007702,0.6805845511482255
0.5,0.0022412656558998,0.0044831899800315,0.0001761541261431,0.1983298538622129
0.2451716738197425,0.0104152933421226,0.0007148240522753,1.5954201900918483e-05,0.0187891440501043
0.5069742489270386,0.0532630191166776,0.0233017101388468,0.0016992047406019,0.6033402922755741
0.7188841201716738,0.0119973632168754,0.0092694031996146,0.0269251006142696,0.2129436325678496
0.7581876222205327,0.0053237396172546095,0.007561786199371221,0.002346645193148561,0.28280942229804157
0.6589771101573676,0.0073829927488464,0.0019424566637918,0.0001328968570715,0.0730688935281837
0.5801144492131617,0.0999340804218853,0.3020753206995951,0.0500892859639372,0.8684759916492693
0.707796852646638,0.0379696769940672,0.0192458606248494,0.0046722784886535,0.4926931106471816
0.4454577968526466,0.0228081740276862,0.010590273730993,0.0017834166104294,0.2463465553235908
0.6800786838340486,0.0287409360580092,0.0725235619993317,0.0049106046593177,0.8768267223382045
0.4529685264663805,0.007910349373764,0.0677684280863693,0.023182442219884,0.3653444676409185
0.5329041487839771,0.0280817402768622,0.0483982502350372,0.0136010393586871,0.3507306889352818
0.3413805436337625,0.0897824653922214,0.0567896630226179,0.0040454592778865,0.9728601252609602
0.5486409155937053,0.0007910349373764,0.0251509288827766,0.0075425545440445,0.0146137787056367
0.5075107296137339,0.005273566249176,0.0062003216708235,0.0004727049099303,0.0772442588726513
0.2551859799713877,0.0021094264996704,0.0201005415569178,0.0026870494479928,0.1315240083507306
0.0436337625178826,0.1179960448253131,0.0119033744357163,0.0271084916979761,0.2254697286012525
0.6282188841201717,0.0088332234673698,0.000139856879793,3.2237356418350755e-05,0.0167014613778705
0.9079041487839772,0.2793671720500988,0.0407061218464216,0.0017380211493505,0.8350730688935282
0.2356938483547926,0.0255767963085036,0.000233094799655,2.0888491148625236e-05,0.0125260960334029
0.6131974248927038,0.001977587343441,0.0379478333838372,0.0151604392372707,0.0605427974947807
1.0,0.0294001318391562,0.0193857175046424,0.007096001367127,0.3987473903966597
0.6527181688125894,0.0508899143045484,0.1269278882388133,0.102780258171882,0.3611691022964509
0.3129470672389127,0.0010547132498352,0.000512808559241,3.602031150825926e-05,0.022964509394572
0.8513948497854077,0.0036914963744232,0.002835986729136,0.0003699072172697,0.1795407098121085
0.2655579399141631,0.007910349373764,0.0054544183119274,0.003139194819391,0.0730688935281837
0.6226752503576538,0.0027686222808174,0.0012120929582061,0.0009026459797138,0.0271398747390396
0.873211731044349,0.0330916282135794,0.0153298679906451,0.001087188397578,0.5553235908141962
0.290414878397711,0.0077785102175346,0.008733285160408,0.005049751616103,0.1315240083507306
0.9452789699570816,0.1294660514172709,0.026611656293948,0.0017108825584881,0.7536534446764092
0.8817954220314735,0.0903098220171391,0.6118660792677715,0.086545953118002,0.707724425887265
0.5527539341917024,0.0075148319050758,0.0684599426586792,0.0450344355822782,0.6346555323590813
0.7560801144492132,0.0060646011865524,0.0017637506507229,0.000967449645167,0.0897703549060542
0.5339771101573676,0.0022412656558998,0.0023853367831363,0.0005657985004037,0.045929018789144
0.7950643776824035,0.0050098879367172,0.0024708048763432,0.0002162863453578,0.0730688935281837
0.8444206008583691,0.0176664469347396,0.0046618959931003,0.0003398080528587,0.2275574112734864
0.9456366237482116,0.0610415293342122,0.0256715072686728,0.058110302088701,0.7724425887265135
0.4071888412017167,0.0009228740936058,0.0156251214035414,0.0005233636128734,0.0751565762004175
0.6554005722460657,0.0029004614370468,0.0076221999487191,0.0005197451340917,0.1231732776617954
0.4533261802575107,0.009228740936058,0.060045220391133,0.0299455435390992,0.1899791231732776
0.7845135908440629,0.011206328279499,0.0115770417161993,0.0011314325244991,0.3089770354906054
0.8238555078683834,0.0185893210283454,0.1340683589349121,0.0273058632678843,0.9018789144050104
0.6537911301859799,0.2660514172709294,0.3781574633069935,0.0781218055617005,0.707724425887265
0.7841559370529327,0.0126565589980224,0.0935797922348352,0.5066519975729876,0.6513569937369519
0.7626967095851216,0.0027686222808174,0.0053689502187206,0.0023891828537396,0.0897703549060542
0.7213876967095851,0.0493078444297956,0.1210228199808862,0.0427169643989386,0.5177453027139874
0.4644134477825464,0.047462096242584,0.0481729252620374,0.0420975466220431,0.8308977035490605
0.1405579399141631,0.0015820698747528,0.0078475249217189,0.0021607252615707,0.068893528183716
