num_commits,num_issues,num_pull,num_forks,num_contributors
0.0209038922277859,0.0075367318555123,0.0070514944661674,0.0056797534287137,0.2797494780793319
0.0628515800334602,0.0321204633924617,0.0360527536616077,0.0282507166987442,0.6471816283924843
0.0136347473287204,0.0054699579652377,0.0054211677380873,0.0006460383046878,0.1837160751565761
0.0192775157828466,0.0198596769306076,0.0147922327523361,0.0211442953471782,0.6409185803757829
0.0052522049350906,0.0036984374878596,0.0043873020080853,0.0005922017792971,0.045929018789144
0.0075955860493042,0.0156251214035414,0.0240174961892769,0.0007267930927737,0.0751565762004175
0.30965123333788486,0.08199070925653476,0.06732772562867488,0.013641451656592404,0.6755069642426591
0.17528769731908622,0.19319696704737574,0.1798986116321034,0.11093823310644346,0.9063716381929791
0.0135881128786863,0.0318873685928066,0.0352177082642984,0.0124496964965881,0.2379958246346555
0.0035948769826542122,0.0020790450389249057,0.0020327903716021523,0.0005527269348568291,0.06610816601196653
0.0060508198919246,0.0001942456663791,0.0003313672211544,0.0002691826269532,0.0292275574112734
0.00867779967190728,0.00782123755025831,0.008990594213772535,0.002596179361408689,0.10499765254961471
0.07508167127502294,0.1388129141023787,0.13795672552647914,0.04805109976174699,0.9123777185151993
0.0037890490652707,0.0026339712361017,0.0024388627476969,0.0018708192573251,0.1022964509394571
0.02424818121460953,0.015562555057299522,0.014126758132299994,0.04552981893845104,0.38233666082553736
0.0488262691857042,0.0320971539124962,0.0257538604281264,0.0042665446372091,0.231732776617954
0.0058348234088368,0.004502462152334537,0.003687791274070414,0.0040087121559825335,0.1969297189850959
0.1531242166869721,0.0752352315019851,0.0425077871296971,0.0300676994306787,0.453027139874739
0.0133840871597871,0.0074046448023744,0.007396116376168,0.0037012611206072,0.2442588726513569
0.2046914393367774,0.20337893095765003,0.23205947014407535,0.1206115372287857,0.8351330501631111
0.006099758441302937,0.003432249646739898,0.00225598671041352,0.0010878900114405423,0.05527088827019934
0.0031992949666857593,0.0024141579310128156,0.0020685178504943327,0.0015309694451383874,0.045894613065094673
0.0110873404956076,0.0129678406874742,0.015746570349261,0.002032328833497,0.127348643006263
0.0129235719657003,0.0053689502187206,0.0052621114719331,0.0015747183676765,0.0897703549060542
0.0792387777324305,0.05784688491624236,0.03321509892450459,0.0663904910438066,0.7781208061598228
0.0391554501098824,0.0418172070581105,0.0403472728477699,0.2771100553170298,0.6116910229645094
0.0115828315272199,0.0012120929582061,0.0020677314600039,0.0006594974360354,0.0271398747390396
0.03600579614991111,0.04627549786175887,0.05513483223548536,0.020735394294053813,0.6047400316235647
0.13750339572352593,0.12386529507772084,0.10165180819697239,0.09545854772150328,0.83074512782132
0.0092452797192606,0.017971609053402,0.0073430976207833,0.0260972556831182,0.0334029227557411
0.0643905168845855,0.0473804029432103,0.0402544900258466,0.0037281793833026,0.5156576200417536
0.0048829501123659755,0.001968025073555476,0.0015950724555213625,0.0019557350041877913,0.07457546252491054
0.0032816152116736195,0.002505629926679959,0.0022353271915904866,0.0015165313596623687,0.04792415618298955
0.0388406675721522,0.1032687660738288,0.1241831797998541,0.0568109934184847,0.9478079331941544
0.041143243542586,0.012027691662199,0.0108025714096361,0.0001480504448242,0.0354906054279749
0.004200360693066408,0.0029189259000439206,0.003113054096849102,0.0008264817109163451,0.07084674897314121
0.0064180661859432,0.004366642580204,0.0069587116442441,1.3459131347662824e-05,0.0041753653444676
0.0062723335295866,0.0113983357031304,0.0156802969050301,0.0001615095761719,0.0563674321503131
0.005913518187683751,0.0021402461466414665,0.001453536168822819,0.0030914765778042993,0.08274832983196526
0.0854692882999994,0.0256715072686728,0.0197892504473457,0.0388565122007025,0.7724425887265135
0.0075139757617445,0.0160835411761963,0.0183444893631122,0.0099597571972704,0.37160751565762
0.0054870378158421084,0.005940054654265225,0.0041300185825370065,0.0056538998696273445,0.1897716127232314
0.04502868781772851,0.017227167014034223,0.020891869263292076,0.015509671498538007,0.6625992480370342
0.007422918374799679,0.004186183899222771,0.0023116562957069204,0.0014777656922834084,0.04571175420338062
0.0243956466740893,0.0271166950265339,0.0294651733050566,0.0154241645244215,0.6638830897703548
0.1783184783178953,0.0958952005780751,0.0274637152892835,0.0157875610708084,0.37160751565762
0.0036549750214227,0.0020356945836538,0.0020279673934654,0.0004172330717775,0.068893528183716
0.0019066769478376456,0.001991464792880897,0.002061323158763272,0.0003075166167862286,0.0417536534446764
0.0028621893708429,0.0018103696106539,0.0011531579296176,0.0012113218212896,0.0334029227557411
0.009320775542696915,0.005298641551084458,0.002390404344056646,0.0013332822308786015,0.04376833994957727
0.0278349373641042,0.026611656293948,0.0211677380873483,0.0740790589375361,0.7536534446764092
0.0344570292689467,0.0217477448078133,0.0118231824507919,0.0205790118305764,0.3340292275574112
0.0128186444531236,0.0225014179933645,0.0226655179269666,0.00806201967725,0.6179540709812108
0.0039114644966102,0.009012998919994,0.006282722513089,0.0128938478310609,0.3736951983298538
0.003355205945273827,0.0018603421223147495,0.0018538428952518944,0.00039305389596598866,0.06584624848811921
0.009306199969797924,0.01432331698015867,0.019965561525806842,0.0013663763298331231,0.10072552080702805
0.0045235416533078,0.0011110852116889,0.001259195440387,0.0002691826269532,0.0876826722338204
0.0164911073933091,0.0153298679906451,0.01241964344887,0.0217634153891707,0.5553235908141962
0.0066862142736392,0.0030380022221704,0.0029557956126979,0.0018842783886727,0.091858037578288
0.7073455088109964,0.5201743549101419,0.5352773543641063,0.0737022032598016,0.6012526096033403
0.0102362617824852,0.0153842567772312,0.0163297766584929,0.00207270622754,0.1920668058455114
0.0224428290789113,0.0365337249325967,0.0425342965073894,0.0153030323422926,0.9018789144050104
0.0168292071560563,0.0233017101388468,0.0209556630658095,0.0208481944575297,0.6033402922755741
0.050955987795796576,0.04982184361189375,0.05305180011530568,0.010738170781658968,0.6088774414119698
0.37638790296879937,0.0908045697257173,0.08275568708725466,0.013666568805955855,0.6571401555166599
0.0101896273324511,0.020248168263366,0.0191927894492676,0.0188293247553802,0.4613778705636743
0.0116236366709997,0.0121442390620265,0.0074888991980913,0.0182505821074307,0.2233820459290187
0.0104169702763674,0.0187408218922635,0.0268937636688978,0.0034186193623063,0.091858037578288
0.05223496994616707,0.03846349582640602,0.013844967550267918,0.023209155603350788,0.5159875846811488
0.006849389234804645,0.012478345128206671,0.01872777229874605,0.0008788113983050514,0.07459514822136032
0.0192483692515753,0.000839141278758,0.0002120750215388,0.0006325791733401,0.0187891440501043
0.00604407171617959,0.00318502975929037,0.0028429959502027473,0.002104643162173323,0.13561621656223422
0.0047975190472581,0.0213903327816756,0.0187288753396514,0.0138225278940497,0.2588726513569937
0.06255752722555903,0.1273867828186866,0.125949113366584,0.04761129421750351,0.9044790365819716
0.0113496592770494,0.0184300288260568,0.0117171449400225,0.0433922394648649,0.173277661795407
0.055212929911811155,0.03791028017739909,0.01676325407654527,0.021082667976531886,0.5276872227643741
0.014686578651973717,0.008488424824183367,0.0022954273955494786,0.0005581296075843182,0.035966991500097974
0.0121541035401376,0.0005283482125513,0.0007952813307707,0.0001211321821289,0.1482254697286012
0.035552938844748,0.0192536304515046,0.0219497647292729,0.0061912004199248,0.7599164926931106
0.1107976239747707,0.1463136057434558,0.1658956855987805,0.2083877306558635,0.7745302713987473
0.0015156196261082,0.0019424566637918,0.0013917423288488,0.0011844035585943,0.0730688935281837
0.0037443559214113513,0.005017633538859768,0.0052204015504873184,0.0005181604418902138,0.0417536534446764
0.06691681822614073,0.12950279113150712,0.1304186712093434,0.04637725006969844,0.8894840491629239
0.0241333278926474,0.0137836724862668,0.0098614885015574,0.0122074321323301,0.5720250521920668
0.009355606623547699,0.009268983672435314,0.010891059042884054,0.0024375674782874278,0.11128501508713737
0.0065987746798253,0.0014529575845162,0.0007952813307707,0.0009690574570317,0.0375782881002087
0.0009093717756649,0.0007148240522753,0.0003843859765392,0.0065815152290071,0.0187891440501043
0.0063667557858412575,0.005622053362763895,0.007397818497922911,0.0025626372908739985,0.07820216779776602
0.022712367436541932,0.030907959150415457,0.027025759794069938,0.018537465158222625,0.6394948037562909
0.0681620780310935,0.1820548083572255,0.2072370601100139,0.2046460921412132,1.0
0.0026396087732834745,0.001427972429588155,0.0009486179093560694,0.0005297779425059875,0.04277085475366408
0.0015156196261082,0.0024708048763432,0.0022400424150043,0.0033647828369157,0.0730688935281837
0.01742631058856857,0.022462253127189226,0.019452500696508928,0.020920408742789495,0.6125050375070549
0.0038298542090505,0.0047629037396175,0.0052223474053946,0.0019784923081064,0.0793319415448851
0.009041051716091441,0.009192516954195576,0.01057848312684481,0.002107068618949865,0.11741170655646554
0.0692346703818778,0.1607266341887912,0.1474319040360527,0.0913740427192829,0.7703549060542797
0.0059109165418223,0.0019113773571711,0.0012326860626946,0.0032436506547867,0.0793319415448851
0.0184147784572158,0.0253374047225006,0.0150440718404135,0.0235803981211052,0.720250521920668
0.17665398590041326,0.09405529732212278,0.0920298784710123,0.04251360228377704,0.6955223092084075
0.0053887481068972684,0.0030132153415656027,0.0017320048847579595,0.0010746204527777555,0.04446109499043574
0.006430833463952965,0.01071325937063233,0.015760667082572535,0.0009640813134519207,0.0742802327513585
0.14979055321405013,0.13091778185500164,0.1216835102277749,0.060553426364117965,0.7834950493939197
0.008212382649229964,0.003982264879980553,0.0038427584449208,0.0015991752062047915,0.09918628316020014
0.0105277270951984,0.0045220391133073,0.0049837630061634,0.0009690574570317,0.0960334029227557
0.0036258284901513,0.003115700488722,0.0036185300550069,0.0024361027739269,0.1127348643006262
0.0042903694031373,0.0044831899800315,0.0045198488965471,0.0026110714814465,0.1983298538622129
0.052306365019499,0.0481729252620374,0.0258068791835111,0.0251012799633911,0.8308977035490605
0.19341725271015792,0.15180929140065308,0.2206507549689027,0.3276003708835489,0.833026396944261
0.0349280507217469,0.06959575543532107,0.06820999825775141,0.0108220674670349,0.6313083672968329
0.0093793537631086,0.0108622176639239,0.01241964344887,0.0047779916284203,0.1920668058455114
0.21956016537079825,0.2257135359860725,0.22659925172979783,0.15180364319449277,0.8886118979525323
0.005961379787634982,0.003374319395966048,0.002753070911273449,0.002187654123559298,0.11179551066028633
0.0031594839898103,0.0023931066097915,0.0020677314600039,0.0015343409736335,0.045929018789144
0.0031828012148274,0.0013053308780681,0.0016038173503876,0.0004576104658205,0.0876826722338204
0.0047625432097326,0.0086089679339253,0.0105639870104049,0.004347299425295,0.1064718162839248
0.0009851527569703,0.0004739594259652,0.0004771687984624,0.0002018869702149,0.0417536534446764
0.0252933598372457,0.0384140229831472,0.0450659420770097,0.0281968801733536,0.3987473903966597
0.13131632182470476,0.10945156337914566,0.13959476437072615,0.16426341141554635,0.7435610795564334
0.022511055234626466,0.030260433654325937,0.026308768635714005,0.018690248095673146,0.6395782494579407
0.10926673493613136,0.13198518425583908,0.14597596819782138,0.16533927691976325,0.7567331546322388
0.15754759256060957,0.15879400088963105,0.15775561465647397,0.1323602046519088,0.8214225550590175
0.0255556786186875,0.010590273730993,0.0055802240042415,0.0156933471513748,0.2463465553235908
0.14220080070230356,0.12466531405233078,0.11687608469266021,0.05907007452343898,0.7709448624426264
0.007496543780062255,0.01520745161850635,0.023315394213496057,0.0007469703940614816,0.07508205819125255
0.0669379237176983,0.1068739656418265,0.1711445423818675,0.0136744774492254,0.5553235908141962
0.0158440543990859,0.0282588595448435,0.028974749817748,0.0067161065424837,0.4885177453027139
0.1498481465720764,0.0314444884734621,0.0358274239512227,0.0116286894843806,0.5156576200417536
0.0019469882889237,0.0023775669564812,0.0035787659884684,0.0002153461015626,0.0271398747390396
0.0086098853375459,0.016161239442748,0.0182251971634965,0.0063392508647491,0.2129436325678496
0.0182764439212639,0.02126706591486274,0.017312354844023905,0.021023224716795574,0.6255534558927293
0.016906248464093245,0.018087919531645562,0.02377934737557444,0.0059807169138574945,0.2310070946109603
0.027827785840220932,0.04736182438079363,0.04524477350427332,0.014655193529547462,0.6373744172428758
0.02054504868771001,0.018182933267464743,0.015628416029969644,0.03611560734960839,0.4836409081649363
0.22036037825803062,0.22995474588930223,0.23824270483559806,0.15816938758334093,0.8835793476150016
0.1006779483173707,0.2641585666223786,0.2381469944993041,0.3611354123204888,0.8977035490605427
0.0058526234792797,0.0034808823415149,0.0039631519650076,0.0008479252749027,0.2713987473903966
0.0143228505509753,0.008641129321113992,0.002778597127008657,0.0005260160791629847,0.036055568197148585
0.004634485507295686,0.006088268161799428,0.0062398544234803744,0.0008778412972005895,0.042746785656361544
0.2156318676514308,0.0594624833919955,0.081966995824773,0.0023688071171886,0.1774530271398747
0.0088896920377505,0.0001320870531378,0.000225329710385,0.0003768556777345,0.0125260960334029
0.0009210303881735,0.0011266248649992,0.0007555172642322,0.0003633965463868,0.022964509394572
0.04775251344391371,0.06708054347692412,0.05693262006943649,0.01922479577116612,0.5942476624450193
0.06178256686258893,0.13548604711510895,0.13651966113271916,0.045682494688167694,0.9181183561835796
0.0330871422991949,0.022851060192847,0.0231957054808138,0.023311215494152,0.8559498956158663
0.0060683078106874,0.0009012998919994,0.0003181125323083,0.0005787426479495,0.0146137787056367
0.1896040152261479,0.1269278882388133,0.0913380608390218,0.0268644261699349,0.3611691022964509
0.026702810582293686,0.02782760761650374,0.04062913165352902,0.003391669744370198,0.1984495907115616
0.0218890449847563,0.0141721638190251,0.0142885545761813,0.0010228939824223,0.1899791231732776
0.0019353296764152,0.0015228860244127,0.0012989595069255,0.0012247809526373,0.045929018789144
0.14202327160693087,0.06458532069056781,0.037433506490410946,0.01819849513094461,0.7189906792652132
0.1923671063906684,0.1451248222652152,0.2475710782689376,0.4273677976823376,0.8225469728601252
1.0,0.6086105218992564,0.5089270329379018,1.0,0.8455114822546972
0.0013349111322261,0.000139856879793,0.0001723109550003,0.0001345913134766,0.0167014613778705
0.0085282750499863,0.0193313287180563,0.021512359997349,0.0112787520693414,0.4446764091858037
0.20449576918377563,0.17868570435722028,0.22258856796909277,0.28600942066343465,0.8609064594999888
0.008084004926521733,0.0031401907713342605,0.0029982819522649594,0.002173021483238134,0.0871931590040283
0.0003322704564929,0.0003962611594135,0.000371131287693,0.0004306922031252,0.0062630480167014
0.029217471570768178,0.05516389564347867,0.05457638681584581,0.0129662431030353,0.6254353109020138
0.09935842261793257,0.09376163932721412,0.09900229099126165,0.045947061102665665,0.6905577322730642
0.0043136866281543,0.0158582162031965,0.0173901517661872,0.005504784721194,0.1753653444676408
0.005469515615065001,0.0061854243299424485,0.004373485426134983,0.006086201920315569,0.21449076089235974
0.0035431037842944676,0.002746547532111395,0.0025941573740885238,0.0014784001556574565,0.05219583725961878
0.07337720957349544,0.09144545664970519,0.12201356162498432,0.020332716925337068,0.607964037518995
0.1583356164782829,0.1126158675399951,0.0945059314732586,0.0597989205776659,0.8768267223382045
0.03374072016622303,0.06679753381968642,0.066852108933944,0.010088356080271955,0.6335027252405312
0.15028959302712505,0.12053804523734753,0.17315148115320916,0.24603059771259567,0.7681081969353617
0.0472829329913148,0.057747503128726244,0.03658463375998453,0.022165821856347162,0.5554506672597959
0.0061965525482812,0.002835986729136,0.0030088143680827,0.0019515740454111,0.1795407098121085
0.2247722198581146,0.1340683589349121,0.146861952415667,0.0238361216167108,0.9018789144050104
0.0554250438655295,0.0611951547360978,0.0328981377162171,0.0261107148144658,0.8204592901878913
0.0742711909855608,0.0113128676099236,0.0132811982238716,0.0040646576669941,0.8267223382045928
0.06556005734829183,0.03151201850046548,0.030810048767739018,0.014334459469063107,0.5664551145061526
0.007485483061107606,0.014728848162907083,0.02252837581920593,0.0008912844290340869,0.07542946070339966
0.038192213204542406,0.07644910408078749,0.06581894859125702,0.017730561183636417,0.61111200252857
0.017366447095848104,0.022546414138448313,0.01960320247555196,0.020913168792213808,0.6115862123428093
0.062106753287666114,0.01990221643746261,0.027754427374731144,0.012294515102602084,0.6456111814435926
0.07302034414014259,0.07851172405206136,0.10439206089199238,0.018682247521170744,0.6017424799692926
0.10962454913554365,0.13533416157165437,0.15063179729741324,0.1754009780755898,0.7608928689726819
0.009221939302647912,0.004385148050629798,0.004838189006507759,0.0010429671355201028,0.09077891725625346
0.005083155053717,0.0045764278998935,0.0055006958711644,0.001117107901856,0.081419624217119
0.0930823622680664,0.060045220391133,0.0673470740274372,0.0102827763496143,0.1899791231732776
0.0140894332165528,0.0103260996247173,0.0036052753661607,0.0087618945073284,0.196242171189979
0.007700513561881,0.029859443835808,0.0212207568427331,0.0300811585620264,0.3319415448851774
0.05669936280164827,0.04336121397980039,0.047660066475618795,0.011105970393146324,0.599941836025731
0.00650480349251081,0.0030666724733666257,0.003253606031577431,0.0006460504112154651,0.08014724240224588
0.0129993529470057,0.0054077993519964,0.0023195705480813,0.0021400018842783,0.208768267223382
0.0692754755256576,0.0292145482234291,0.0358539333289151,0.0119113312426815,0.580375782881002
0.02824866774228521,0.04595832840217729,0.03614347729945677,0.02143391022369194,0.6229493981544113
0.0197263723644249,0.0119266839156818,0.0074491351315527,0.0100135937226611,0.3444676409185803
0.0107084355890805,0.0013519498379991,0.000596460998078,0.0016150957617195,0.0250521920668058
0.007823689368781316,0.004238563804378052,0.004682306989113785,0.0011221103191584312,0.08515236424541602
0.02470041718509014,0.019305300543440908,0.016076746223941694,0.01995770820743499,0.6454842802554821
0.0021160381702973,0.0017015920374816,0.0019616939492345,0.0004306922031252,0.022964509394572
0.0318804759045626,0.0895938711607343,0.0813440254490025,0.0698663508257177,0.9958246346555324
0.0090587419191242,0.0041102383005835,0.0027834846576976,0.0023553479858409,0.1294363256784968
0.05967386739842996,0.027418038751915345,0.03180924437621452,0.013684429657900002,0.5920024216370878
0.0019400052782648372,0.0011998768512083207,0.0002397877926194044,0.0006096178700653488,0.008842386797523947
0.0038998058841017,0.0023853367831363,0.0024388627476969,0.0011305670332036,0.045929018789144
0.0052463756288364,0.0024552652230328,0.0017231095500033,0.0020188697021494,0.0897703549060542
0.3964817571022821,0.7250685653322694,0.7190936478808219,0.2982035706267431,0.8559345415884606
0.0006295650754603,0.0030146927422049,0.0010868844853867,0.0029744680278334,0.0146137787056367
0.0035675354276087,0.0024319557430673,0.0013122141957717,0.0086542214565471,0.0187891440501043
0.06787840659741386,0.030078441380103803,0.03395733540596917,0.012822474213034379,0.5751413429556754
0.0051297895037511,0.0017637506507229,0.001113393863079,0.0032032732607437,0.0897703549060542
0.0564801482975511,0.0257880546685003,0.0268274902246669,0.0069179935126986,0.2713987473903966
0.025132526170170557,0.03869245740584827,0.03564536852776352,0.01670072125049077,0.6384916263944119
0.0025823826706383,0.0021211626768606,0.0014580157730797,0.0020592470961924,0.0542797494780793
0.014883584125317149,0.008726177880166454,0.0024891581113090115,0.0005170873691671061,0.035709329040580946
0.0001981964126449,0.0003107930662066,0.0001855656438465,0.0,0.0020876826722338
0.06837186349570734,0.035396503821763695,0.028184945727505767,0.03784002353489056,0.7233289157726827
0.13423277465974065,0.04195658849420446,0.04610049430041385,0.01226037178951864,0.5944275504317416
0.0147889499670644,0.0017249015174471,0.002001458015773,0.0002018869702149,0.0208768267223382
0.0100963584323829,0.0063867975105475,0.0108953542315594,0.0001480504448242,0.0375782881002087
0.0018362314700927,0.0023076385165846,0.0005169328650009,0.0012651583466803,0.0167014613778705
0.0077762945431864,0.0043899520601695,0.0024123533700046,0.0015478001049812,0.045929018789144
0.0063889196546718,0.009059617879925,0.0066671084896282,0.0191523439077241,0.2275574112734864
0.009445072383239604,0.003909831785557061,0.004104125195424827,0.0015024557879504488,0.09211686451419422
0.02322690032697178,0.03975635461441569,0.038318472539056105,0.016777704462639674,0.6147508615890408
0.0607122246381458,0.1352182932798769,0.1364040029160315,0.0454918639551003,0.9185803757828808
0.0019644762076865,0.0015772748109989,0.0012326860626946,0.0023553479858409,0.0563674321503131
0.0225069514477082,0.0259978399881898,0.0226522632381204,0.0115479346962947,0.3674321503131524
0.0005829306254262,0.000233094799655,0.0003313672211544,1.3459131347662824e-05,0.0125260960334029
0.0112505610707269,0.004972689059307,0.0032871628338524,0.0039166072221698,0.2192066805845511
0.0151037325047946,0.0091994747597181,0.007024985088475,0.0086407623251995,0.2526096033402922
0.0865768564883093,0.1009145085973131,0.0744913513155278,0.0407004131953323,0.8267223382045928
0.0015039610135997,0.0002408646263101,0.0002385843992312,0.0006998748300784,0.0354906054279749
0.0615516447387596,0.0911322968384575,0.1262906753263967,0.0390853174336128,0.8726513569937369
0.0448798288515683,0.0560670691436874,0.0921068327921002,0.0487220554785394,0.9853862212943632
0.0397500393478172,0.0243584065639495,0.0375902975677645,0.0058816403989286,0.2004175365344467
0.07413949575386,0.09183975882303404,0.1228094304894341,0.020619484801018204,0.6078675038563945
0.06531684839723104,0.1309766396382254,0.13196210028506022,0.046148936796604534,0.896987078017885
0.3185540988766926,0.6518496072352625,0.6806812910066936,0.3212963835314069,0.7828810020876826
0.006740799027825812,0.012020410866876637,0.01795798582824382,0.0009009338450127501,0.07451344647824792
0.0247978688056334,0.0062003216708235,0.0057127708927032,0.0034186193623063,0.0605427974947807
0.027056946550247964,0.04488240143029288,0.04249936140224847,0.015240210681532113,0.6376939369977591
0.0367129707893463,0.0506670396183461,0.0337862018689111,0.1255198589483034,0.8350730688935282
0.08756087338944407,0.057910161322117765,0.03232821499178353,0.059869027210606315,0.7713665525294952
0.002419162095519,0.0009246093719649,0.0009278282192325,0.0002422643642579,0.0626304801670146
0.05744772393545036,0.03652837036280862,0.019797109899803968,0.019625175920370268,0.5360603923523082
0.3745103408228114,0.658699585999629,0.6996002350037414,0.41768112070585295,0.8413599147328663
0.00693869714706156,0.0036853316886234534,0.0032150846791045616,0.0019458069322869393,0.10092070235450133
0.14536680450088316,0.05965320761247443,0.029635966708843896,0.013558629251168363,0.7193610454540438
0.38216528362207924,0.7484145675578279,0.7541854994382751,0.35146112410909663,0.8304827132182929
0.004281206226724451,0.0030498521616412425,0.0032739024985607096,0.0008871468995163536,0.07113628569051984
0.0707677779267489,0.0316154246598758,0.0374577506793028,0.0063257917334015,0.6680584551148225
0.002442479320536,0.0011732438249302,0.0014580157730797,0.0002153461015626,0.068893528183716
0.0008977131631564,0.0005982766524478,0.0008748094638478,0.0001884278388672,0.0250521920668058
0.0059154345527738,0.0023088302590456517,0.0016162137414274342,0.0029793855768496854,0.08526483192182333
0.010836484838374825,0.01270082399282748,0.015262772828700297,0.0022439574125116503,0.13144056252146624
0.0546727426633417,0.06349439557831418,0.0522851856307826,0.03551212141477665,0.7001318174213278
0.03963612612389336,0.0794807052042495,0.06476125997359229,0.020786555909154132,0.602178074708946
0.0257538750313325,0.0192458606248494,0.0188349128504208,0.0230016554731557,0.4926931106471816
0.1371715453595835,0.14592923549774525,0.19230385102483216,0.27919071850799265,0.7900555471758263
0.3530508393628123,0.09334002302571923,0.09245455105603217,0.014612212839269098,0.6453441025568276
0.0013687844202625297,0.0011056987918269005,0.001136654222911062,0.00024586072305690486,0.0417536534446764
0.2019000449435369,0.1921971146513596,0.2056339871349881,0.10397755088212396,0.8432842791117678
0.0979848088279013,0.3458039051148768,0.2486049439989396,0.0474434380005114,0.7682672233820459
0.10634889172045492,0.10467550577897586,0.10800939399840086,0.0832898040259723,0.7228122138552948
0.0915259374981783,0.0339075235231502,0.0235403273908145,0.0159759889096757,0.8037578288100208
0.0074964878429818,0.006083774270996,0.0031546159453906,0.0093810145493209,0.1753653444676408
0.08924597792282904,0.06712805285791809,0.06953338762495428,0.03824228352619019,0.697553699823989
0.09111993781945224,0.09313380201266368,0.10677957500925896,0.037673082853387496,0.6635446006887813
0.3626324898954114,0.6656711625813784,0.8091938237250141,0.39477417162202355,0.7752923603418542
0.0018129142450756,0.0026184315827913,0.0024388627476969,0.0015881774990242,0.0730688935281837
0.04398265821623067,0.07194760733113026,0.07197248327949243,0.015388590893191091,0.6448353002497059
0.0406011180609395,0.0297118171293598,0.0383855788985353,0.0039569846162128,0.1565762004175365
0.0084408354561723,0.0116158908494751,0.0100072900788653,0.006783402199222,0.1419624217118997
0.1470733967950474,0.0605191798170982,0.0297435217708264,0.0135802635297917,0.720250521920668
0.0234396404483902,0.0141954732989906,0.0114785605407913,0.0480087215171132,0.3903966597077244
0.02967499123687774,0.0533034045705117,0.05182375840667113,0.01325328413761605,0.6366087341449376
0.0110640232705905,0.0054544183119274,0.0025051361919278,0.0022880523291026,0.0730688935281837
5.829306254262674e-06,7.769826655167322e-06,0.0,5.383652539065129e-05,0.0062630480167014
0.0,3.884913327583661e-05,3.9764066538538006e-05,5.383652539065129e-05,0.0062630480167014
0.016823377849802,0.0220740775273303,0.0146994499304128,0.0053298160136744,0.4050104384133611
0.022114939669169307,0.02898631849592566,0.02489796812080429,0.0189908741833349,0.6397424428897321
0.061604108495048,0.0500920724458637,0.0453973092981642,0.1418323261416708,0.7807933194154488
0.0006528823004774,0.00046618959931,3.9764066538538006e-05,0.0006191200419924,0.0062630480167014
0.06501881625592665,0.0284225604625451,0.02676289038317637,0.02880721781923419,0.7058849018526958
0.1104945000495491,0.0983038468411769,0.1094439658029027,0.0151549818974683,0.4947807933194154
