num_commits,num_issues,num_pull,num_contributors,project_size(kB)
0.007700513561881,0.029859443835808,0.0212207568427331,0.3319415448851774,0.0011399852925285
0.0101896273324511,0.020248168263366,0.0191927894492676,0.4613778705636743,0.0033416651548552
0.0360426005701061,0.0136205061265083,0.0090131884154019,0.1774530271398747,0.0076563721493583
0.0110640232705905,0.0054544183119274,0.0025051361919278,0.0730688935281837,0.003139194819391
0.0031594839898103,0.0023931066097915,0.0020677314600039,0.045929018789144,0.0001962202357504
0.0070301433426407,0.0007536731855512,0.0012857048180793,0.0334029227557411,0.0035505500663415
1.0,0.6086105218992564,0.5089270329379018,0.8455114822546972,0.178789530030331
0.0009210303881735,0.0011266248649992,0.0007555172642322,0.022964509394572,0.0001368442884697
0.0625484561082385,0.0494704863134503,0.0395785008946915,0.8392484342379958,0.0103453953130502
0.0103062134575364,0.0115770417161993,0.0081383789515541,0.3089770354906054,0.0011314325244991
0.0151037325047946,0.0091994747597181,0.007024985088475,0.2526096033402922,0.0041262171452406
0.012756762828980814,0.02353223980451518,0.023483106081148515,0.23181139460400463,0.0024132249995784914
0.15259577030391555,0.052093078137622206,0.05230957135090397,0.5773342218366129,0.08189071484674534
0.0010937982211636165,0.0012024678958779198,0.0020447613375100798,0.01048679336345391,2.931241437691663e-05
0.0942307356001562,0.0092694031996146,0.0095301212804029,0.2129436325678496,0.0269251006142696
0.0059284044605851,0.0034498030348942,0.0027172112134667,0.1022964509394571,0.0002893138262238
0.005083155053717,0.0045764278998935,0.0055006958711644,0.081419624217119,0.0003475384393468
0.0038823179653389,0.0012509420914819,0.0015773079726953,0.1022964509394571,0.0001889832781871
0.0038998058841017,0.0023853367831363,0.0024388627476969,0.045929018789144,0.0005657985004037
0.0285752592583956,0.0146072741117145,0.0236728742792762,0.1691022964509394,0.0038707854385176
0.0344570292689467,0.0217477448078133,0.0118231824507919,0.3340292275574112,0.0070524151454389
0.0052463756288364,0.0024552652230328,0.0017231095500033,0.0897703549060542,0.0015847292300551
0.0215392866095006,0.0590817618858923,0.0537212538935648,0.5281837160751566,0.0072647540593986
0.0104169702763674,0.0187408218922635,0.0268937636688978,0.091858037578288,0.0079114749034647
0.0915259374981783,0.0339075235231502,0.0235403273908145,0.8037578288100208,0.0076422271868482
0.0164911073933091,0.0153298679906451,0.01241964344887,0.5553235908141962,0.001087188397578
0.008387145678594995,0.005438235653430436,0.008599050890037012,0.04052476273297053,0.0022122963677016654
0.0707677779267489,0.0316154246598758,0.0374577506793028,0.6680584551148225,0.0922342017627583
0.006176437378878272,0.002853895453595618,0.003233881421286086,0.0779406455952646,0.0004309883011344878
0.0059109165418223,0.0019113773571711,0.0012326860626946,0.0793319415448851,0.0003120115567633
0.4955551539811247,0.9999999999999998,1.0,0.8538622129436325,0.1090749309651815
0.0100963584323829,0.0063867975105475,0.0108953542315594,0.0375782881002087,0.0024595787136735
0.0207115251213953,0.0223460214602612,0.0183975081184969,0.4613778705636743,0.0076853199796115
0.0241333278926474,0.025725896055259,0.0306580953012128,0.7244258872651357,0.0018003576701799
0.0036549750214227,0.0020356945836538,0.0020279673934654,0.068893528183716,0.0007736965540404
0.03723760835223,0.0029680737822739,0.0050632911392405,0.3194154488517745,0.0034291665508479
0.0681620780310935,0.1820548083572255,0.2072370601100139,1.0,0.0584698472985506
0.0005829306254262,0.000233094799655,0.0003313672211544,0.0125260960334029,2.0888491148625236e-05
0.0692346703818778,0.1607266341887912,0.1474319040360527,0.7703549060542797,0.0166542130688598
0.0367129707893463,0.0506670396183461,0.0337862018689111,0.8350730688935282,0.0021518435409249
0.0105277270951984,0.0045220391133073,0.0049837630061634,0.0960334029227557,0.0052634063405287
0.0088896920377505,0.0001320870531378,0.000225329710385,0.0125260960334029,0.0042351004613067
0.0006528823004774,0.00046618959931,3.9764066538538006e-05,0.0062630480167014,0.0008023154316771
0.0564801482975511,0.0257880546685003,0.0268274902246669,0.2713987473903966,0.0122523336309806
0.0854692882999994,0.0256715072686728,0.0197892504473457,0.7724425887265135,0.058110302088701
0.18968842707765,0.1448182799053062,0.16038717972684766,0.9238599929881018,0.03428721674340335
0.0054912064915154,0.0044831899800315,0.0041089535423155,0.0626304801670146,0.0002027992880807
0.0214401884031781,0.0166585083486787,0.0187553847173437,0.4070981210855949,0.001402818433123
0.0166251814371571,0.0483982502350372,0.054622572735105,0.3507306889352818,0.0136010393586871
0.2174506112027607,0.2145326837758249,0.1959043011465305,0.9018789144050104,0.0245566417753704
0.1001824572857584,0.0681336099391622,0.0113062495857909,0.847599164926931,0.014941027842056
0.0015156196261082,0.0024708048763432,0.0022400424150043,0.0730688935281837,0.0002162863453578
0.0015156196261082,0.0019424566637918,0.0013917423288488,0.0730688935281837,0.0001328968570715
0.0135881128786863,0.0318873685928066,0.0352177082642984,0.2379958246346555,0.0034505484709213
0.0170565500999726,0.008546809320684,0.0071045132215521,0.0876826722338204,0.0016500263244331
0.019111170823742796,0.005283245507662949,0.004420034639073625,0.036822105895712824,0.002937969693668745
0.001754621182533,0.0025018841829638,0.0031678706342368,0.0542797494780793,0.0002347076918825
0.0643905168845855,0.0473804029432103,0.0402544900258466,0.5156576200417536,0.0247520396295796
0.0418719068243688,0.0677684280863693,0.0710451322155212,0.3653444676409185,0.023182442219884
0.0311168367852541,0.0138536009261633,0.0095566306580953,0.1294363256784968,0.001845259702334
0.0035617061213544,0.0064334164704785,0.0046789051627013,0.2150313152400834,0.0001301007598312
0.0038298542090505,0.0047629037396175,0.0052223474053946,0.0793319415448851,0.0004212238254458
0.0168292071560563,0.0233017101388468,0.0209556630658095,0.6033402922755741,0.0016992047406019
0.076917696024996,0.0552823166515155,0.0586917622108821,0.2609603340292275,0.009828610752507
0.0092452797192606,0.017971609053402,0.0073430976207833,0.0334029227557411,0.0031701163653433
0.1092878336549167,0.0646682672509576,0.0682351381801312,0.7995824634655532,0.0335942859614701
0.016823377849802,0.0220740775273303,0.0146994499304128,0.4050104384133611,0.0020844082545395
0.0007694684255626,0.000326332719517,0.0004771687984624,0.0020876826722338,0.0004919486379963
0.0110989991081161,0.0345834984421497,0.0240307508781231,0.8997912317327765,0.0010365296946349
0.0257538750313325,0.0192458606248494,0.0188349128504208,0.4926931106471816,0.0046722784886535
0.0061116712725040705,0.0022108945349120866,0.0015585915249473389,0.0903658619576285,0.0010011239758630811
0.1923671063906684,0.1451248222652152,0.2475710782689376,0.8225469728601252,0.0434217453798193
0.0699166992136265,0.0275595751458784,0.0249983431638942,0.2505219206680584,0.0044142151609984
0.0366022139705153,0.0211106190220896,0.0245211743654317,0.1649269311064718,0.0030410024633616
0.02789620046513685,0.011621282174847715,0.008321454875924277,0.13059090509885068,0.002297025257323744
0.014736486210776,0.0076221999487191,0.0057790443369341,0.290187891440501,0.0015163070858202
0.011269121719351035,0.005329476315277549,0.0034962007666758475,0.2194144065494209,0.0007325649569041628
0.0757460054678892,0.0222760930203647,0.0056862615150109,0.3465553235908142,0.009541764070907
0.0117227348773222,0.0077542870018569,0.0054609318046258,0.2045929018789143,0.0016770004389872
0.033103139026790504,0.030047457617904512,0.020188598695574444,0.35476145565762807,0.020335807591565284
0.052306365019499,0.0481729252620374,0.0258068791835111,0.8308977035490605,0.0420975466220431
0.1583356164782829,0.1126158675399951,0.0945059314732586,0.8768267223382045,0.0129807992002503
0.0010376165132587,0.000512808559241,0.0006759891311551,0.022964509394572,3.602031150825926e-05
0.03395974660014593,0.014026190217742297,0.009241267626989761,0.17710083433381948,0.02809482936300503
0.00619078408159941,0.006679239390541101,0.006771564901922464,0.1377195360487887,0.00047758385810030686
0.1060117635400211,0.0491907725538643,0.0382927960766121,0.674321503131524,0.0455867470254048
0.0021160381702973,0.0017015920374816,0.0019616939492345,0.022964509394572,0.0001587196374679
0.2247722198581146,0.1340683589349121,0.146861952415667,0.9018789144050104,0.0273058632678843
0.0034043148524894,0.0018414489172746,0.0015773079726953,0.0730688935281837,0.0001809239390825
0.0194698828892373,0.0057807510314444,0.0050898005169328,0.1336116910229645,0.0034790028722497
0.0043836383032055,0.0078475249217189,0.0112929948969447,0.068893528183716,0.0021607252615707
0.0077762945431864,0.0043899520601695,0.0024123533700046,0.045929018789144,0.000651161704389
0.0060683078106874,0.0009012998919994,0.0003181125323083,0.0146137787056367,0.0010674512405872
0.1783184783178953,0.0958952005780751,0.0274637152892835,0.37160751565762,0.0125771743397879
0.0230957113793887,0.0177074349471263,0.013161906024256,0.3569937369519833,0.0072483064285729
0.008968366816789086,0.012818672413476607,0.006461518549396078,0.13520870301974178,0.000846285405987591
0.0376806356275539,0.0382741661033542,0.0581218105904963,0.2484342379958246,0.0018177921588551
0.0628515800334602,0.0321204633924617,0.0360527536616077,0.6471816283924843,0.0065744469936444
0.0076363911930841,0.0059749966978236,0.0063357412684737,0.1127348643006262,0.0127579338025623
0.002419162095519,0.0009246093719649,0.0009278282192325,0.0626304801670146,0.0001888188018789
0.0,3.884913327583661e-05,3.9764066538538006e-05,0.0062630480167014,0.0
0.0009093717756649,0.0007148240522753,0.0003843859765392,0.0187891440501043,1.5954201900918483e-05
0.017954263263129,0.0144674172319215,0.0076214460865531,0.4091858037578287,0.0022760231536588
0.0513445294875456,0.0674498651935075,0.0630658095301212,0.8058455114822546,0.0088183972671932
0.0129235719657003,0.0053689502187206,0.0052621114719331,0.0897703549060542,0.0023891828537396
0.0041271488280179,0.0026106617561362,0.0024256080588508,0.0897703549060542,0.0001634894504073
0.0241333278926474,0.0137836724862668,0.0098614885015574,0.5720250521920668,0.0018498650389652
0.0554250438655295,0.0611951547360978,0.0328981377162171,0.8204592901878913,0.0108473770058502
0.1525063102240202,0.1306107860733626,0.1098416064682881,0.7536534446764092,0.0428276569543954
0.1333512098725131,0.3740083758731342,0.3889455895022864,0.8663883089770354,0.072405924897157
0.0264708797006068,0.0250343814829491,0.0427066074623898,0.7244258872651357,0.0089481690744079
0.0343870775938955,0.0684599426586792,0.0686062694678242,0.6346555323590813,0.0450344355822782
0.0062723335295866,0.0113983357031304,0.0156802969050301,0.0563674321503131,0.0363502509826225
0.0128186444531236,0.0225014179933645,0.0226655179269666,0.6179540709812108,0.0012432764141138
0.1104945000495491,0.0983038468411769,0.1094439658029027,0.4947807933194154,0.0760377262597775
0.0251417978746349,0.0249100642564664,0.0091589899927099,0.4572025052192066,0.0163744388685148
0.0188986108763196,0.008034000761443,0.0073563523096295,0.0981210855949895,0.0014396611261725
0.0391554501098824,0.0418172070581105,0.0403472728477699,0.6116910229645094,0.0056607811012774
0.1416346540598203,0.1389245005943917,0.0111074292530982,0.7745302713987473,0.071086331476012
0.0003322704564929,0.0003962611594135,0.000371131287693,0.0062630480167014,1.546077297614781e-05
0.04552918057669887,0.053645789004013456,0.04776225580863254,0.6083699845284967,0.005511643339674195
0.006288094796393344,0.0015602843017426629,0.0009844749531018027,0.03853954561497538,0.00047992792756098684
0.004949505372685191,0.008512535474821403,0.008281881630724967,0.14770690084507532,0.000858048892695084
0.0100672119011116,0.0076221999487191,0.0091324806150175,0.1231732776617954,0.0005197451340917
0.0047625432097326,0.0086089679339253,0.0105639870104049,0.1064718162839248,0.0016916388304221
0.0197263723644249,0.0119266839156818,0.0074491351315527,0.3444676409185803,0.0031822876121543
0.0065987746798253,0.0014529575845162,0.0007952813307707,0.0375782881002087,0.0004687574785321
0.0052522049350906,0.0036984374878596,0.0043873020080853,0.045929018789144,0.0017587451641909
0.0008977131631564,0.0005982766524478,0.0008748094638478,0.0250521920668058,1.7270012366973618e-05
0.1294339160696485,0.0461450005050387,0.0574723308370336,0.3235908141962421,0.0068900770291894
0.0933271931307455,0.215418444014514,0.2248790509642786,0.883089770354906,0.1526095070924651
0.0019469882889237,0.0023775669564812,0.0035787659884684,0.0271398747390396,0.0001133241763889
0.0609978606446046,0.0379478333838372,0.0301544171250579,0.0605427974947807,0.0151604392372707
0.002442479320536,0.0011732438249302,0.0014580157730797,0.068893528183716,0.0001353640016954
0.0080094667933569,0.0176530461605401,0.020478494267347,0.55741127348643,0.0011238666143193
0.0043136866281543,0.0158582162031965,0.0173901517661872,0.1753653444676408,0.0078320328465766
0.0019353296764152,0.0015228860244127,0.0012989595069255,0.045929018789144,0.0001672724054972
0.1042279958262167,0.1183577694381638,0.1273377957452448,0.5762004175365344,0.0269774040802953
0.04012311494809,0.0805031739741886,0.0644045331035853,0.5991649269311065,0.0079016063249693
0.0184147784572158,0.0253374047225006,0.0150440718404135,0.720250521920668,0.000776657127589
0.051175479606172,0.0641243793850959,0.054330969580489,0.6054279749478079,0.0053795266141581
0.0075955860493042,0.0156251214035414,0.0240174961892769,0.0751565762004175,0.0005233636128734
0.0002291179311360131,0.00027714817086319757,0.00016547723987163035,0.001861680638549918,0.000296483022542686
0.0064489155901994895,0.001144578181177933,0.0005681147215583721,0.034753557054385535,0.0003986561062159405
0.037793664507983944,0.07434308872528769,0.08623984680114792,0.9910763747093106,0.023748900597144212
0.2483226171253359,0.3781574633069935,0.6451057061435482,0.707724425887265,0.0781218055617005
0.020488324965153664,0.022543381040771495,0.020033373162088145,0.5919346229785393,0.0026160395994748393
0.0102595790075023,0.0201005415569178,0.0152694015507985,0.1315240083507306,0.0026870494479928
0.0046634450034101,0.0068996060697885,0.0039498972761614,0.0480167014613778,0.0216633390368234
0.0037890490652707,0.0026339712361017,0.0024388627476969,0.1022964509394571,0.0001092122686825
0.3974012952718497,0.0935797922348352,0.0876134932732454,0.6513569937369519,0.5066519975729876
0.0028621893708429,0.0018103696106539,0.0011531579296176,0.0334029227557411,0.0005217188497908
0.0209038922277859,0.0075367318555123,0.0070514944661674,0.2797494780793319,0.002690996879391
0.0129993529470057,0.0054077993519964,0.0023195705480813,0.208768267223382,0.0006513261806972
0.0312800573603735,0.0226024257398817,0.0163297766584929,0.5553235908141962,0.0045476054469947
0.0531166385888415,0.0392065453019743,0.0139174232884883,0.5198329853862212,0.0090503088618354
0.1498481465720764,0.0314444884734621,0.0358274239512227,0.5156576200417536,0.1771944387928557
0.0048208362722752,0.0094791885193041,0.0026376830803896,0.1002087682672233,0.0003437554842569
0.0069193865238098,0.0046618959931003,0.0045596129630856,0.2275574112734864,0.0003398080528587
0.0225069514477082,0.0259978399881898,0.0226522632381204,0.3674321503131524,0.01670043091148
0.0140894332165528,0.0103260996247173,0.0036052753661607,0.196242171189979,0.0081659197523381
0.0051356188100054,0.0089353006534424,0.0078467757969381,0.1524008350730688,0.0011238666143193
0.0278349373641042,0.026611656293948,0.0211677380873483,0.7536534446764092,0.0017108825584881
0.1539403195625688,0.0621974623746144,0.0603751076943468,0.6075156576200417,0.0352538519117821
0.0336992194558925,0.0311414652339106,0.0308834250115978,0.4300626304801669,0.0019918080929909
0.1896040152261479,0.1269278882388133,0.0913380608390218,0.3611691022964509,0.102780258171882
0.0001981964126449,0.0003107930662066,0.0001855656438465,0.0020876826722338,6.46391891449584e-05
0.0152378065486426,0.008779904120339,0.0023063158592352,0.0354906054279749,0.0435020098182487
0.0147889499670644,0.0017249015174471,0.002001458015773,0.0208768267223382,0.0098988421361327
0.0051407677333128315,0.0014748204243381175,0.0009527542459875474,0.040189109787613475,0.0003744994074208778
0.0742711909855608,0.0113128676099236,0.0132811982238716,0.8267223382045928,0.0042438177056443
0.1539519781750774,0.3020753206995951,0.3836569686526608,0.8684759916492693,0.0500892859639372
0.005327985916396,0.0068374474565472,0.0046391410961627,0.2212943632567849,0.0002180955847486
0.0066862142736392,0.0030380022221704,0.0029557956126979,0.091858037578288,0.0001615157347082
0.0865768564883093,0.1009145085973131,0.0744913513155278,0.8267223382045928,0.0117819313893659
0.1471783243076241,0.0510322214711389,0.0393929352508449,0.208768267223382,0.0425283100733679
0.0045410295720706,0.0034109539016184,0.0055802240042415,0.1294363256784968,0.0005636603083963
0.0456551265833853,0.0345757286154945,0.0165948704354165,0.336116910229645,0.0081132873336959
0.0782467778509679,0.0045686580732383,0.0050235270727019,0.0751565762004175,0.0043400363459745
0.0025823826706383,0.0021211626768606,0.0014580157730797,0.0542797494780793,0.0027296488118313
0.1107976239747707,0.1463136057434558,0.1658956855987805,0.7745302713987473,0.0283863081368238
0.0017837677138043,0.0064411862971337,0.0037510769434687,0.0751565762004175,0.0001347060964623
0.0006295650754603,0.0030146927422049,0.0010868844853867,0.0146137787056367,0.0133655092852632
0.0039114644966102,0.009012998919994,0.006282722513089,0.3736951983298538,0.0002065822431706
0.0615516447387596,0.0911322968384575,0.1262906753263967,0.8726513569937369,1.0
0.1470733967950474,0.0605191798170982,0.0297435217708264,0.720250521920668,0.0104370086167493
0.0692754755256576,0.0292145482234291,0.0358539333289151,0.580375782881002,0.0041832904242057
0.0062665042233323,0.0007692128388615,0.0002916031546159,0.0313152400835073,0.0003133273672293
0.0388406675721522,0.1032687660738288,0.1241831797998541,0.9478079331941544,0.0914759659816941
0.0039347817216273,0.002789367769205,0.0019749486380807,0.091858037578288,0.0002967152600954
0.0087964231376823,0.0118489856491301,0.0052886208496255,0.1356993736951983,0.0006011609066789
0.02630389587915001,0.01783427810711217,0.014266423209743456,0.5777564452047952,0.0024005097670857776
0.004972398234886,0.0077620568285121,0.0073563523096295,0.3048016701461378,0.0001916148991192
0.0042437349531032,0.002229940250033,0.0024918815030817,0.0793319415448851,0.0002917809708477
0.0013349111322261,0.000139856879793,0.0001723109550003,0.0167014613778705,3.2237356418350755e-05
0.041143243542586,0.012027691662199,0.0108025714096361,0.0354906054279749,0.0072858070268555
0.007654557739758743,0.0061462547111563,0.003240876664852124,0.17645851222274417,0.00029466859250214315
0.0189627332451165,0.0670380643807836,0.0534296507389489,0.9686847599164926,0.0267270711391283
0.0093793537631086,0.0108622176639239,0.01241964344887,0.1920668058455114,0.0004036248604624
0.0071991932240144,0.0016005842909644,0.0015905626615415,0.0271398747390396,0.0007181035618495
0.0084408354561723,0.0116158908494751,0.0100072900788653,0.1419624217118997,0.0037862446160736
0.0167067917247168,0.0486468846880026,0.0454900921200874,0.6137787056367432,0.0057918687189581
0.026535229624805947,0.022576465410648516,0.017958146114669706,0.5714204540868694,0.0036983491023463775
0.0112505610707269,0.004972689059307,0.0032871628338524,0.2192066805845511,0.0007185969907743
0.006211696196468219,0.0020984324726856293,0.00182782637450042,0.03997874911059131,0.0008395711544419919
0.002491257391827263,0.0012071308612776359,0.0014640655011506976,0.06910527568281898,0.00013767450676624107
0.0010842509632928,0.0015151161977576,0.0014315063953873,0.0501043841336116,0.0002842150606679
0.0031828012148274,0.0013053308780681,0.0016038173503876,0.0876826722338204,0.000119738752411
0.0739622377540848,0.067379936753611,0.0472794751143216,0.8225469728601252,0.0057999280580627
0.0086098853375459,0.016161239442748,0.0182251971634965,0.2129436325678496,0.0034987400292405
0.0450139028954164,0.0377225084108373,0.0321028563854463,0.6555323590814196,0.0054977850797948
0.022233018071908774,0.019472597046219023,0.018915869690612645,0.48560915239123803,0.004371274591308532
0.1425948698997825,0.09298310854609357,0.08387135612514385,0.47811275881098964,0.025734746213585055
0.0097990638134155,0.006829677629892,0.006653853800782,0.3549060542797494,0.0005011593112587
0.0121541035401376,0.0005283482125513,0.0007952813307707,0.1482254697286012,0.0012434408904221
0.0290007986149568,0.0567896630226179,0.0512558817681754,0.9728601252609602,0.0040454592778865
0.0269547121197106,0.0119033744357163,0.0114785605407913,0.2254697286012525,0.0271084916979761
0.0116236366709997,0.0121442390620265,0.0074888991980913,0.2233820459290187,0.0009993580489688
0.0172838930438888,0.0251509288827766,0.0279806481542845,0.0146137787056367,0.0075425545440445
