num_sonarQube_BUG_MEDIUM,num_sonarQube_BUG_BLOCKER,num_sonarQube_VULNERABILITY_HIGH,num_sonarQube_VULNERABILITY_MEDIUM,num_sonarQube_VULNERABILITY_BLOCKER
0.01413508121070791,0.0,0.023628761839093956,0.03938744910548229,0.0
0.0072314049586776,0.0,0.0168067226890756,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.021694214876033,0.0019493177387914,0.0,0.0,0.0
0.003099173553719,0.0,0.0,0.0,0.0
0.0010330578512396,0.0,0.0,0.0,0.0217391304347826
0.1714876033057851,0.0,0.0084033613445378,0.0,0.0
0.5402892561983471,0.0038986354775828,0.0,0.0,0.0
0.3357438016528926,0.0136452241715399,0.0,0.0,0.0
0.0007436347999905598,0.001403193930586553,0.0,0.0,0.0
0.0351239669421487,0.0662768031189083,0.1092436974789916,0.934782608695652,0.0
0.0165289256198347,0.0,0.0,0.0,0.0
0.0320247933884297,0.0,0.0,0.0,0.0434782608695652
0.0024133414246481706,0.0015179431442881141,0.0084033613445378,0.0,0.0
0.0134297520661157,0.0,0.0084033613445378,0.0,0.0
0.0,0.0,0.0,0.0,0.009628606570233908
0.0082644628099173,0.0077972709551656,0.0252100840336134,0.0,0.0
6.54276386219824e-05,0.0,0.0005322181024040602,0.0,0.0
0.040135059364251394,0.058451455323634396,0.10362128372692504,0.8366042642098378,0.014544939923824319
0.07214598324479479,0.0007026277514745327,0.007393702978973545,0.0,0.01912718814125768
0.0005363753314201131,0.0019493177387914,0.0,0.0,0.0
0.0010330578512396,0.0,0.0,0.0,0.0
0.0,0.0,0.0084033613445378,0.0,0.0
0.0010330578512396,0.0,0.0252100840336134,0.0,0.0
0.1735537190082644,0.0682261208576998,0.0504201680672268,0.0,0.0869565217391304
0.002570438703138643,0.0016167541680559999,0.011270674147685058,0.0,0.0
0.146694214876033,0.0019493177387914,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.1739130434782608
0.0,0.0038986354775828,0.0,0.0,0.0
0.06250889095993992,0.005271255852452367,0.0,0.0,0.0
0.0,0.0019493177387914,0.0,0.0,0.0
0.08541587917508292,0.016196230732155485,0.005078564879713564,0.0,0.013138026536650327
0.0196280991735537,0.0058479532163742,0.0168067226890756,0.0,0.3260869565217391
0.06360470376815874,0.0007820247977524503,0.005032111586159555,0.0,0.013017853885934521
0.0,0.0,0.0,0.0,0.0
0.0144628099173553,0.0,0.0,0.0,0.0
0.023663457790736128,0.006059117422447094,0.2560749427779088,0.0,0.0
0.0940082644628099,0.0194931773879142,0.0,0.0,0.0
0.06503686138973144,0.0029383749755490024,0.004180990581353897,0.0,0.010816040851763358
0.0041322314049586,0.0155945419103313,0.0588235294117647,0.0,0.0
0.006198347107438,0.0,0.0084033613445378,0.0,0.0
0.0,0.0006650186581056948,0.0,0.0,0.0
0.09859439716647568,0.0019493177387914,0.0,0.0,0.0
0.0402892561983471,0.0019493177387914,0.0168067226890756,0.0,0.0
0.003099173553719,0.0,0.0,0.0,0.017379386200592276
0.002387177572251007,0.0,0.0,0.0,0.0
0.003099173553719,0.0,0.0,0.0,0.01834008209589874
0.026379048994752873,0.00541039906494635,0.06252819792023499,0.0,0.0
0.0041322314049586,0.0,0.0084033613445378,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0017630669556243784,0.0,0.0084033613445378,0.0,0.0
0.0030349013631429554,0.0019088918255505871,0.00875190745365607,0.0,0.0
0.0650826446280991,0.0194931773879142,0.0756302521008403,0.3478260869565217,0.0869565217391304
0.0025774053008492327,0.0009647725754816267,0.0084033613445378,0.0,0.0
0.0898760330578512,0.0136452241715399,0.0,0.0,0.0652173913043478
0.0016290460861132056,0.0,0.0084033613445378,0.0,0.0
0.0557851239669421,0.0058479532163742,0.0,0.0,0.0
0.0258264462809917,0.0,0.0,0.0,0.0
0.2148760330578512,0.0038986354775828,0.0756302521008403,0.0,0.0869565217391304
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.012514531191181035,0.0,0.0
0.0392561983471074,0.0077972709551656,0.0252100840336134,0.0,0.0217391304347826
0.0,0.0,0.0,0.0,0.0217391304347826
0.2159090909090909,0.0097465886939571,0.0,0.0,0.0
0.06251934526039665,0.009212596042073447,0.3410531839072328,0.0,0.0
0.0,0.00011162675637757871,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0252100840336134,0.0,0.0
0.0743801652892562,0.0916179337231968,0.1596638655462184,0.0,0.0217391304347826
0.0006969135439882711,0.0,0.005669011013283112,0.0,0.0
0.3016528925619834,0.0116959064327485,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0010330578512396,0.0,0.0,0.0,0.0
0.06296938107570026,0.0008281330873235854,0.0048333422369999535,0.0,0.012503646221804249
0.0743801652892562,0.0916179337231968,0.1596638655462184,0.0,0.0217391304347826
0.0,0.0,0.0,0.0,0.0
0.0557851239669421,0.0,0.0168067226890756,0.0,0.0
0.0010330578512396,0.0,0.0,0.0,0.0
0.0351239669421487,0.0662768031189083,0.1092436974789916,0.934782608695652,0.0
0.05948796416133256,0.004683447268300804,0.0016733656900886785,0.0,0.004328924285229414
0.0,0.0008605985531044151,0.0,0.0,0.0
0.0475206611570247,0.0019493177387914,0.0,0.0,0.0
0.0010330578512396,0.0,0.0,0.0,0.0
0.0227272727272727,0.0,0.2352941176470588,0.0,1.0
0.0351239669421487,0.0662768031189083,0.1092436974789916,0.934782608695652,0.0
0.0010330578512396,0.0038986354775828,0.0,0.0,0.0
0.0020661157024793,0.0,0.0084033613445378,0.0,0.0
0.07268997136830606,0.0,0.008212405728818876,0.0,0.02519708756291006
0.0011009401840899164,0.0019493177387914,0.00027609284957606783,0.0,0.0
0.00046424620152326387,0.0008760045284104177,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.062979959287056,0.018666585684645152,0.07349222751036792,0.3349204747546123,0.0832692039671563
0.07358552539454064,0.008581778439361596,0.6990062335635698,0.0,0.0
0.3026859504132231,0.0058479532163742,0.0840336134453781,0.0,0.0
0.0103305785123966,0.0077972709551656,0.0,0.0,0.0
0.012686360102876462,0.0031673244517161003,0.08901525463403048,0.0,0.0
0.0022997500390206254,0.00044085387479920785,0.0084033613445378,0.0,0.0
0.0017966552740493905,0.0,0.0,0.0,0.008034372883476686
0.0650826446280991,0.0194931773879142,0.0756302521008403,0.3478260869565217,0.0869565217391304
0.006198347107438,0.0,0.0084033613445378,0.0,0.0
0.0012656986620452355,0.0007960989635216223,0.018346239188460522,0.0,0.0
0.004162946505757901,0.0019493177387914,0.01705657325692149,0.0,0.0
0.059145266747990075,0.028765017336203014,0.0822919522317537,0.4641524050033952,0.06972299313959358
0.0495867768595041,0.0077972709551656,0.0168067226890756,0.0,0.0
0.0020661157024793,0.0019493177387914,0.0,0.0,0.0
0.0444214876033057,0.0,0.0,0.0,0.0
0.1714876033057851,0.0,0.0084033613445378,0.0,0.0
0.0,0.0,0.0,0.0,0.01380388821039932
0.0051652892561983,0.0409356725146198,0.0,0.0,0.0
1.0,1.0,0.1596638655462184,0.0,0.0
0.0007337990825553245,0.0,0.005969054721963029,0.0,0.0
0.0475206611570247,0.0097465886939571,0.0924369747899159,0.0,0.0
0.0020661157024793,0.0019493177387914,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0082644628099173,0.0,0.0,0.0,0.0
0.012396694214876,0.0,0.0,0.0,0.0652173913043478
0.027892561983471,0.0,0.0084033613445378,0.0,0.0
0.003099173553719,0.0019493177387914,0.0084033613445378,0.0,0.0
0.0,0.0,0.015787877065574406,0.0,0.0
0.0020661157024793,0.0019493177387914,0.0084033613445378,0.0,0.0
0.0,0.0019493177387914,0.1596638655462184,0.0,0.0217391304347826
0.0,0.0,0.0,0.0,0.0
0.08522203995904262,0.008512240213110018,0.9075346480692063,0.0,0.0
0.3088842975206611,0.0038986354775828,0.0504201680672268,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.03099173553719,0.0097465886939571,0.2521008403361344,0.0,0.0
0.0495867768595041,0.0077972709551656,0.0168067226890756,0.0,0.0
0.0351239669421487,0.0662768031189083,0.1092436974789916,0.934782608695652,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0017623762041571363,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.008774385558160363,0.009721657778944454,0.28728282180390075,0.0,0.0
0.0351239669421487,0.0662768031189083,0.1092436974789916,0.934782608695652,0.0
0.003591436507148254,0.0018719118682716607,0.009070743051707995,0.0017264874598533347,0.0
0.0495867768595041,0.0077972709551656,0.0168067226890756,0.0,0.0
0.08703664159884619,0.0009185386915341862,0.004443610514646688,0.0,0.01149542720093384
0.0,0.0,0.0084033613445378,0.0,0.0
0.0006308979431233681,0.0011904662942367524,0.0,0.0,0.0
0.0,0.0,0.0084033613445378,0.0,0.0
0.015867515081313035,0.011105564411147184,0.4219956449129168,0.0,0.0
0.0351239669421487,0.0662768031189083,0.1092436974789916,0.934782608695652,0.0
0.0041322314049586,0.0155945419103313,0.0588235294117647,0.0,0.0
0.0227272727272727,0.0,0.2352941176470588,0.0,1.0
0.006198347107438,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.011146661806360017
0.0774793388429752,0.0038986354775828,0.1092436974789916,0.0,0.1521739130434782
0.0557851239669421,0.0058479532163742,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.012396694214876,0.0019493177387914,0.0504201680672268,0.0,0.0
0.1740739560650251,0.02122882453419969,0.0,0.0,0.0
0.0743801652892562,0.0916179337231968,0.1596638655462184,0.0,0.0217391304347826
0.006198347107438,0.0019493177387914,0.0,0.0,0.0
0.0005469964652983594,0.0,0.0,0.0,0.0
0.003099173553719,0.0,0.0,0.0,0.0217391304347826
0.0196280991735537,0.0058479532163742,0.0168067226890756,0.0,0.3260869565217391
0.0,0.0,0.0,0.0,0.0
0.04891209478947401,0.00260570553421582,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0743801652892562,0.0916179337231968,0.1596638655462184,0.0,0.0217391304347826
0.0113636363636363,0.0253411306042884,0.1260504201680672,0.5217391304347826,0.0
0.0650826446280991,0.0194931773879142,0.0756302521008403,0.3478260869565217,0.0869565217391304
0.0,0.0019493177387914,0.0,0.0,0.0
0.07312655109506341,0.006270175475319599,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.06506778176144602,0.019516387317206674,0.07564692814247481,0.34811728327049807,0.08691338154446722
0.002961231406754518,0.0016890292431547276,0.0084033613445378,0.0,0.0
0.0464876033057851,0.0,0.042016806722689,0.0,0.0217391304347826
0.0857438016528925,0.0058479532163742,0.0,0.0,0.0
0.131198347107438,0.0019493177387914,0.0084033613445378,0.0,0.0
0.0041322314049586,0.0,0.0,0.0,0.0
0.006198347107438,0.0019493177387914,0.0084033613445378,0.0,0.0
0.07636622147270533,0.021382068136903486,0.0,0.0,0.0
0.00270821748339558,0.0,0.0,0.0,0.0
0.012396694214876,0.0077972709551656,0.0,0.0,0.0
0.009297520661157,0.0019493177387914,0.0588235294117647,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.003099173553719,0.0058479532163742,0.0,0.0,0.0
0.0,0.0,0.0014543865520949464,0.0,0.0
0.06468084554196335,0.019410467868428948,0.07568967784803349,0.34536637776835155,0.08634159444208787
0.0010330578512396,0.0,0.0,0.0,0.0
0.058680379613316375,0.005599627196022413,0.0,0.0,0.0
0.0029090510550754266,0.001829734516772571,0.009434389796565693,0.0,0.0
0.0020661157024793,0.0,0.0,0.0,0.0
0.015495867768595,0.0019493177387914,0.2605042016806722,0.0,0.0
0.008970080870127803,0.003802895035377659,0.06681416095082991,0.0,0.0
0.021694214876033,0.0136452241715399,0.0084033613445378,0.0,0.0
0.0,0.0,0.0252100840336134,0.0,0.0
0.0020661157024793,0.0,0.0,0.0,0.0
0.009297520661157,0.0019493177387914,0.0588235294117647,0.0,0.0
0.0526859504132231,0.0448343079922027,0.0084033613445378,0.0,0.1956521739130434
0.04055093053318798,0.008049626046941073,0.12901436293778232,0.0,0.0
0.0103305785123966,0.0038986354775828,0.0,0.0,0.0217391304347826
0.009297520661157,0.005945679881346413,0.23799488489881965,0.0,0.0
0.0020661157024793,0.0,0.0,0.0,0.0
0.0010330578512396,0.0,0.0,0.0,0.0
0.002087387932446989,0.0009947285756420178,0.0084033613445378,0.0,0.0
0.006198347107438,0.0,0.0084033613445378,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0351239669421487,0.0662768031189083,0.1092436974789916,0.934782608695652,0.0
0.0,0.0,0.0252100840336134,0.0,0.0
0.0030592627883577594,0.0,0.010757942832089265,0.006091199935187495,0.0
0.007602677845737647,0.0,0.0252100840336134,0.021331571462823364,0.0
0.0,0.0,0.0,0.0,0.0
0.1508264462809917,0.0038986354775828,0.0084033613445378,0.0,0.2608695652173913
0.1022727272727272,0.0038986354775828,0.0084033613445378,0.0,0.0217391304347826
0.0392561983471074,0.0019493177387914,0.0252100840336134,0.0,0.5
0.0021817424425083385,0.001372272049608871,0.0084033613445378,0.0,0.0
0.0878099173553719,0.0,0.0,0.0,0.0
0.0020661157024793,0.0038986354775828,0.0168067226890756,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0082644628099173,0.0,0.0,0.0,0.0
0.0028454683388819697,0.0,0.0,0.0,0.019069710348236533
0.1508264462809917,0.0038986354775828,0.0084033613445378,0.0,0.2608695652173913
0.0010330578512396,0.0019493177387914,0.0,0.0,0.0
0.3471074380165289,0.2807017543859649,0.0,0.0,0.0
0.0010330578512396,0.0012230939313858428,0.0,0.0,0.0
0.0006628720870993138,0.0,0.0084033613445378,0.0,0.0
0.0704035219495745,0.008337428531106455,0.037156980413160436,0.1487687247463519,0.04963326632472358
0.011842286006991132,0.0019493177387914,0.14162463377369564,0.0,0.0
0.06945827540953277,0.010319231976548054,0.04399170422836407,0.1841309914424055,0.05626369133023362
0.0041322314049586,0.0,0.0,0.0,0.0
0.0,0.0,0.0084033613445378,0.0,0.0
0.001585281245460251,0.0,0.0084033613445378,0.0,0.0
0.027041029954622434,0.010101576441467114,0.29648027495551693,0.0,0.0
0.0196280991735537,0.0058479532163742,0.0252100840336134,0.0,0.0217391304347826
0.0723140495867768,0.0019493177387914,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.009508774748061263,0.00785905888766398,0.0842999765493417,0.0,0.0
0.03020319830717604,0.009349809466586851,0.25252846164630444,0.0,0.0
0.9741735537190084,0.0175438596491228,0.0252100840336134,0.0869565217391304,0.0434782608695652
0.0940082644628099,0.0467836257309941,0.0336134453781512,0.0,0.0
0.0010041117451930668,0.0,0.0,0.0,0.0
0.0,0.0019493177387914,0.0,0.0,0.0
0.0018367458787070484,0.0,0.0084033613445378,0.0,0.0
0.0,0.000982241597839108,0.0,0.0,0.0
0.0557851239669421,0.0058479532163742,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.05271098785127436,0.0043977759454354465,0.0,0.0,0.0
0.0,0.0,0.005833942861036501,0.0,0.0
0.06353003503504176,0.003412256688134966,0.0035000345069656573,0.0,0.009054437094106823
0.039600611927904865,0.04586283657567449,0.10317452052351261,0.5972176252045014,0.0
0.0,0.0,0.0252100840336134,0.0,0.0
0.018595041322314,0.1695906432748538,0.0,0.0,0.0
0.002489592367825437,0.00057512143074556,0.0,0.0,0.0
0.12789061501709553,0.0339044861707464,0.0,0.0,0.0
0.09041054028187989,0.031982380501255125,0.0,0.0,0.0
0.0010330578512396,0.0,0.0,0.0,0.0217391304347826
0.1095041322314049,0.0097465886939571,0.0504201680672268,0.0,0.0
0.0041322314049586,0.0019493177387914,0.0,0.0,0.0
0.009004526455143014,0.003607904823127818,0.06597357289297975,0.0,0.0
0.0383422543062401,0.051601078153870286,0.10488052917585365,0.6921050847048171,0.0
0.0,0.0,0.0,0.0,0.0
0.1022727272727272,0.0077972709551656,1.0,0.0,0.0
0.027892561983471,0.0,0.0,0.0869565217391304,0.0
0.0007431323795815344,0.0,0.0,0.0,0.0
0.021694214876033,0.0019493177387914,0.0,0.0,0.0
0.054606082818652,0.005291758366693501,0.0,0.0,0.0
0.0013638689922853054,0.0,0.0,0.0,0.0217391304347826
0.0026513299363558683,0.001104263895501939,0.0084033613445378,0.0,0.0
0.006198347107438,0.0019493177387914,0.0,0.0,0.0
0.012396694214876,0.0,0.0672268907563025,0.0,0.0
0.0134297520661157,0.0,0.0084033613445378,0.0,0.0
0.003099173553719,0.0,0.0,0.0,0.004398580231457332
0.0,0.0,0.0,0.0,0.0
0.06731259101147019,0.0005129263683383378,0.006192174563381749,0.0,0.016018886370487595
0.0361570247933884,0.0077972709551656,0.0252100840336134,0.0,0.0217391304347826
0.03449050914702533,0.0,0.0038966868410738164,0.0,0.10334912742142398
0.0557851239669421,0.0058479532163742,0.0,0.0,0.0
0.15596598915365173,0.02619880843502106,0.0,0.0,0.0
0.009297520661157,0.0019493177387914,0.0588235294117647,0.0,0.0
0.034090909090909,0.0136452241715399,0.0084033613445378,0.0869565217391304,0.0
0.3357438016528926,0.0136452241715399,0.0,0.0,0.0
0.0041322314049586,0.0,0.0084033613445378,0.0,0.0
0.003099173553719,0.0,0.0,0.0,0.0
0.05297420543521805,0.004521944864176912,0.0,0.0,0.0
0.0619834710743801,0.0077972709551656,0.0336134453781512,0.1304347826086956,0.0434782608695652
0.006198347107438,0.0,0.0084033613445378,0.0,0.0
0.0009709134932317925,0.0,0.0252100840336134,0.002724186265067763,0.0
0.0165289256198347,0.0,0.0,0.0,0.0
0.034722961583464385,0.0019493177387914,0.00242098362071651,0.0,0.0
0.0475206611570247,0.0097465886939571,0.0924369747899159,0.0,0.0
0.08955176415117408,0.0029517891459917675,0.0,0.0,0.0
0.055994851928286495,0.01762247386140306,0.076974329004342,0.2921929907767993,0.07304824769419982
0.021613789368471307,0.004461756094764275,0.06965446114801749,0.0,0.0
0.0743801652892562,0.0916179337231968,0.1596638655462184,0.0,0.0217391304347826
0.0650826446280991,0.0194931773879142,0.0756302521008403,0.3478260869565217,0.0869565217391304
0.001607233829757486,0.0014076000514568088,0.0,0.0,0.00604132986092714
0.0743801652892562,0.0,0.0084033613445378,0.0,0.0217391304347826
0.0020661157024793,0.0,0.0,0.0,0.0
0.1270661157024793,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,4.94556877682975e-05,0.0,0.0,0.0
0.0826446280991735,0.0077972709551656,0.0336134453781512,0.0,0.0
0.0,0.0003742271420000187,0.0,0.0,0.0
0.006198347107438,0.0038986354775828,0.0,0.0,0.0
0.0330578512396694,0.0077972709551656,0.1092436974789916,0.0,0.0217391304347826
0.009297520661157,0.0116959064327485,0.495798319327731,0.0,0.0
0.0010330578512396,0.0,0.0084033613445378,0.0,0.0
0.1735537190082644,0.0682261208576998,0.0504201680672268,0.0,0.0869565217391304
0.0,0.0,0.0,0.0,0.0
0.00037876117937114763,0.0,0.0084033613445378,0.0,0.0
0.02143731879583459,0.020062074095466224,0.05064716760003503,0.31327724069689356,0.0
0.0743801652892562,0.0038986354775828,0.0504201680672268,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0547520661157024,0.0,0.0168067226890756,0.0,0.0217391304347826
0.3016528925619834,0.0116959064327485,0.0,0.0,0.0
0.0940082644628099,0.0194931773879142,0.0,0.0,0.0
0.0025773266610641726,0.0016210865548473659,0.011233320964088911,0.0,0.0
0.0392561983471074,0.0077972709551656,0.0252100840336134,0.0,0.0217391304347826
0.0020661157024793,0.0019493177387914,0.0,0.0,0.0
0.0009477932651447428,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0743801652892562,0.0,0.0084033613445378,0.0,0.0217391304347826
0.010728133007373113,0.0019493177387914,0.1053725294499899,0.0,0.0
0.0,0.0077972709551656,0.0,0.0,0.0
0.0010330578512396,0.0,0.0504201680672268,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.012396694214876,0.0,0.0672268907563025,0.0,0.0
0.10225910452871018,0.0404215666195525,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.1446280991735537,0.0155945419103313,0.0504201680672268,0.0,0.0
